# diffkk: no title lines specified
#------------------------
#   energy    f1        f2        f1_cl     f2_cl
  7851.0000       -1.4056104        3.3236580       -1.4056104        3.3236580
  7852.0000       -1.4040209        3.3229983       -1.4040209        3.3229983
  7853.0000       -1.4024337        3.3223388       -1.4024337        3.3223388
  7854.0000       -1.4008488        3.3216795       -1.4008488        3.3216795
  7855.0000       -1.3992662        3.3210203       -1.3992662        3.3210203
  7856.0000       -1.3976858        3.3203614       -1.3976858        3.3203614
  7857.0000       -1.3961077        3.3197026       -1.3961077        3.3197026
  7858.0000       -1.3945319        3.3190440       -1.3945319        3.3190440
  7859.0000       -1.3929583        3.3183855       -1.3929583        3.3183855
  7860.0000       -1.3913870        3.3177273       -1.3913870        3.3177273
  7861.0000       -1.3898179        3.3170692       -1.3898179        3.3170692
  7862.0000       -1.3882511        3.3164113       -1.3882511        3.3164113
  7863.0000       -1.3866864        3.3157536       -1.3866864        3.3157536
  7864.0000       -1.3851241        3.3150961       -1.3851241        3.3150961
  7865.0000       -1.3835639        3.3144388       -1.3835639        3.3144388
  7866.0000       -1.3820060        3.3137816       -1.3820060        3.3137816
  7867.0000       -1.3804502        3.3131246       -1.3804502        3.3131246
  7868.0000       -1.3788967        3.3124678       -1.3788967        3.3124678
  7869.0000       -1.3773454        3.3118111       -1.3773454        3.3118111
  7870.0000       -1.3757962        3.3111547       -1.3757962        3.3111547
  7871.0000       -1.3742493        3.3104984       -1.3742493        3.3104984
  7872.0000       -1.3727045        3.3098423       -1.3727045        3.3098423
  7873.0000       -1.3711620        3.3091864       -1.3711620        3.3091864
  7874.0000       -1.3696216        3.3085307       -1.3696216        3.3085307
  7875.0000       -1.3680833        3.3078751       -1.3680833        3.3078751
  7876.0000       -1.3665472        3.3072197       -1.3665472        3.3072197
  7877.0000       -1.3650133        3.3065645       -1.3650133        3.3065645
  7878.0000       -1.3634815        3.3059095       -1.3634815        3.3059095
  7879.0000       -1.3619519        3.3052546       -1.3619519        3.3052546
  7880.0000       -1.3604244        3.3046000       -1.3604244        3.3046000
  7881.0000       -1.3588991        3.3039455       -1.3588991        3.3039455
  7882.0000       -1.3573759        3.3032912       -1.3573759        3.3032912
  7883.0000       -1.3558548        3.3026370       -1.3558548        3.3026370
  7884.0000       -1.3543358        3.3019831       -1.3543358        3.3019831
  7885.0000       -1.3528190        3.3013293       -1.3528190        3.3013293
  7886.0000       -1.3513042        3.3006757       -1.3513042        3.3006757
  7887.0000       -1.3497916        3.3000223       -1.3497916        3.3000223
  7888.0000       -1.3482810        3.2993690       -1.3482810        3.2993690
  7889.0000       -1.3467726        3.2987159       -1.3467726        3.2987159
  7890.0000       -1.3452662        3.2980631       -1.3452662        3.2980631
  7891.0000       -1.3437620        3.2974103       -1.3437620        3.2974103
  7892.0000       -1.3422598        3.2967578       -1.3422598        3.2967578
  7893.0000       -1.3407596        3.2961054       -1.3407596        3.2961054
  7894.0000       -1.3392616        3.2954533       -1.3392616        3.2954533
  7895.0000       -1.3377656        3.2948013       -1.3377656        3.2948013
  7896.0000       -1.3362717        3.2941494       -1.3362717        3.2941494
  7897.0000       -1.3347798        3.2934978       -1.3347798        3.2934978
  7898.0000       -1.3332900        3.2928463       -1.3332900        3.2928463
  7899.0000       -1.3318022        3.2921950       -1.3318022        3.2921950
  7900.0000       -1.3303165        3.2915439       -1.3303165        3.2915439
  7901.0000       -1.3288328        3.2908930       -1.3288328        3.2908930
  7902.0000       -1.3273511        3.2902422       -1.3273511        3.2902422
  7903.0000       -1.3258715        3.2895916       -1.3258715        3.2895916
  7904.0000       -1.3243939        3.2889412       -1.3243939        3.2889412
  7905.0000       -1.3229182        3.2882910       -1.3229182        3.2882910
  7906.0000       -1.3214446        3.2876409       -1.3214446        3.2876409
  7907.0000       -1.3199731        3.2869910       -1.3199731        3.2869910
  7908.0000       -1.3185035        3.2863413       -1.3185035        3.2863413
  7909.0000       -1.3170359        3.2856918       -1.3170359        3.2856918
  7910.0000       -1.3155703        3.2850424       -1.3155703        3.2850424
  7911.0000       -1.3141067        3.2843933       -1.3141067        3.2843933
  7912.0000       -1.3126450        3.2837443       -1.3126450        3.2837443
  7913.0000       -1.3111854        3.2830954       -1.3111854        3.2830954
  7914.0000       -1.3097277        3.2824468       -1.3097277        3.2824468
  7915.0000       -1.3082720        3.2817983       -1.3082720        3.2817983
  7916.0000       -1.3068183        3.2811500       -1.3068183        3.2811500
  7917.0000       -1.3053665        3.2805019       -1.3053665        3.2805019
  7918.0000       -1.3039166        3.2798540       -1.3039166        3.2798540
  7919.0000       -1.3024688        3.2792062       -1.3024688        3.2792062
  7920.0000       -1.3010228        3.2785586       -1.3010228        3.2785586
  7921.0000       -1.2995788        3.2779112       -1.2995788        3.2779112
  7922.0000       -1.2981368        3.2772640       -1.2981368        3.2772640
  7923.0000       -1.2966967        3.2766169       -1.2966967        3.2766169
  7924.0000       -1.2952585        3.2759700       -1.2952585        3.2759700
  7925.0000       -1.2938222        3.2753233       -1.2938222        3.2753233
  7926.0000       -1.2923878        3.2746767       -1.2923878        3.2746767
  7927.0000       -1.2909554        3.2740304       -1.2909554        3.2740304
  7928.0000       -1.2895249        3.2733842       -1.2895249        3.2733842
  7929.0000       -1.2880963        3.2727382       -1.2880963        3.2727382
  7930.0000       -1.2866695        3.2720923       -1.2866695        3.2720923
  7931.0000       -1.2852447        3.2714467       -1.2852447        3.2714467
  7932.0000       -1.2838218        3.2708012       -1.2838218        3.2708012
  7933.0000       -1.2824008        3.2701559       -1.2824008        3.2701559
  7934.0000       -1.2809816        3.2695107       -1.2809816        3.2695107
  7935.0000       -1.2795643        3.2688658       -1.2795643        3.2688658
  7936.0000       -1.2781489        3.2682210       -1.2781489        3.2682210
  7937.0000       -1.2767354        3.2675764       -1.2767354        3.2675764
  7938.0000       -1.2753237        3.2669319       -1.2753237        3.2669319
  7939.0000       -1.2739139        3.2662877       -1.2739139        3.2662877
  7940.0000       -1.2725060        3.2656436       -1.2725060        3.2656436
  7941.0000       -1.2710999        3.2649997       -1.2710999        3.2649997
  7942.0000       -1.2696957        3.2643559       -1.2696957        3.2643559
  7943.0000       -1.2682933        3.2637124       -1.2682933        3.2637124
  7944.0000       -1.2668927        3.2630690       -1.2668927        3.2630690
  7945.0000       -1.2654940        3.2624258       -1.2654940        3.2624258
  7946.0000       -1.2640972        3.2617827       -1.2640972        3.2617827
  7947.0000       -1.2627021        3.2611399       -1.2627021        3.2611399
  7948.0000       -1.2613089        3.2604972       -1.2613089        3.2604972
  7949.0000       -1.2599175        3.2598546       -1.2599175        3.2598546
  7950.0000       -1.2585279        3.2592123       -1.2585279        3.2592123
  7951.0000       -1.2571401        3.2585701       -1.2571401        3.2585701
  7952.0000       -1.2557542        3.2579281       -1.2557542        3.2579281
  7953.0000       -1.2543700        3.2572863       -1.2543700        3.2572863
  7954.0000       -1.2529877        3.2566446       -1.2529877        3.2566446
  7955.0000       -1.2516071        3.2560032       -1.2516071        3.2560032
  7956.0000       -1.2502283        3.2553619       -1.2502283        3.2553619
  7957.0000       -1.2488514        3.2547207       -1.2488514        3.2547207
  7958.0000       -1.2474762        3.2540798       -1.2474762        3.2540798
  7959.0000       -1.2461028        3.2534390       -1.2461028        3.2534390
  7960.0000       -1.2447311        3.2527984       -1.2447311        3.2527984
  7961.0000       -1.2433613        3.2521579       -1.2433613        3.2521579
  7962.0000       -1.2419932        3.2515177       -1.2419932        3.2515177
  7963.0000       -1.2406269        3.2508776       -1.2406269        3.2508776
  7964.0000       -1.2392623        3.2502377       -1.2392623        3.2502377
  7965.0000       -1.2378995        3.2495979       -1.2378995        3.2495979
  7966.0000       -1.2365385        3.2489583       -1.2365385        3.2489583
  7967.0000       -1.2351792        3.2483189       -1.2351792        3.2483189
  7968.0000       -1.2338216        3.2476797       -1.2338216        3.2476797
  7969.0000       -1.2324658        3.2470406       -1.2324658        3.2470406
  7970.0000       -1.2311117        3.2464018       -1.2311117        3.2464018
  7971.0000       -1.2297594        3.2457631       -1.2297594        3.2457631
  7972.0000       -1.2284088        3.2451245       -1.2284088        3.2451245
  7973.0000       -1.2270599        3.2444862       -1.2270599        3.2444862
  7974.0000       -1.2257127        3.2438480       -1.2257127        3.2438480
  7975.0000       -1.2243673        3.2432099       -1.2243673        3.2432099
  7976.0000       -1.2230236        3.2425721       -1.2230236        3.2425721
  7977.0000       -1.2216816        3.2419344       -1.2216816        3.2419344
  7978.0000       -1.2203413        3.2412969       -1.2203413        3.2412969
  7979.0000       -1.2190027        3.2406596       -1.2190027        3.2406596
  7980.0000       -1.2176658        3.2400224       -1.2176658        3.2400224
  7981.0000       -1.2163306        3.2393854       -1.2163306        3.2393854
  7982.0000       -1.2149971        3.2387486       -1.2149971        3.2387486
  7983.0000       -1.2136653        3.2381120       -1.2136653        3.2381120
  7984.0000       -1.2123351        3.2374755       -1.2123351        3.2374755
  7985.0000       -1.2110067        3.2368392       -1.2110067        3.2368392
  7986.0000       -1.2096799        3.2362031       -1.2096799        3.2362031
  7987.0000       -1.2083548        3.2355671       -1.2083548        3.2355671
  7988.0000       -1.2070314        3.2349314       -1.2070314        3.2349314
  7989.0000       -1.2057097        3.2342957       -1.2057097        3.2342957
  7990.0000       -1.2043896        3.2336603       -1.2043896        3.2336603
  7991.0000       -1.2030711        3.2330250       -1.2030711        3.2330250
  7992.0000       -1.2017544        3.2323899       -1.2017544        3.2323899
  7993.0000       -1.2004393        3.2317550       -1.2004393        3.2317550
  7994.0000       -1.1991258        3.2311203       -1.1991258        3.2311203
  7995.0000       -1.1978140        3.2304857       -1.1978140        3.2304857
  7996.0000       -1.1965038        3.2298513       -1.1965038        3.2298513
  7997.0000       -1.1951953        3.2292170       -1.1951953        3.2292170
  7998.0000       -1.1938884        3.2285829       -1.1938884        3.2285829
  7999.0000       -1.1925831        3.2279490       -1.1925831        3.2279490
  8000.0000       -1.1912795        3.2273153       -1.1912795        3.2273153
  8001.0000       -1.1899775        3.2266818       -1.1899775        3.2266818
  8002.0000       -1.1886771        3.2260484       -1.1886771        3.2260484
  8003.0000       -1.1873784        3.2254151       -1.1873784        3.2254151
  8004.0000       -1.1860812        3.2247821       -1.1860812        3.2247821
  8005.0000       -1.1847857        3.2241492       -1.1847857        3.2241492
  8006.0000       -1.1834918        3.2235165       -1.1834918        3.2235165
  8007.0000       -1.1821995        3.2228840       -1.1821995        3.2228840
  8008.0000       -1.1809087        3.2222516       -1.1809087        3.2222516
  8009.0000       -1.1796196        3.2216194       -1.1796196        3.2216194
  8010.0000       -1.1783321        3.2209874       -1.1783321        3.2209874
  8011.0000       -1.1770462        3.2203556       -1.1770462        3.2203556
  8012.0000       -1.1757619        3.2197239       -1.1757619        3.2197239
  8013.0000       -1.1744791        3.2190924       -1.1744791        3.2190924
  8014.0000       -1.1731979        3.2184610       -1.1731979        3.2184610
  8015.0000       -1.1719183        3.2178298       -1.1719183        3.2178298
  8016.0000       -1.1706403        3.2171988       -1.1706403        3.2171988
  8017.0000       -1.1693639        3.2165680       -1.1693639        3.2165680
  8018.0000       -1.1680890        3.2159373       -1.1680890        3.2159373
  8019.0000       -1.1668157        3.2153068       -1.1668157        3.2153068
  8020.0000       -1.1655440        3.2146765       -1.1655440        3.2146765
  8021.0000       -1.1642738        3.2140464       -1.1642738        3.2140464
  8022.0000       -1.1630052        3.2134164       -1.1630052        3.2134164
  8023.0000       -1.1617381        3.2127866       -1.1617381        3.2127866
  8024.0000       -1.1604726        3.2121569       -1.1604726        3.2121569
  8025.0000       -1.1592086        3.2115274       -1.1592086        3.2115274
  8026.0000       -1.1579462        3.2108981       -1.1579462        3.2108981
  8027.0000       -1.1566853        3.2102690       -1.1566853        3.2102690
  8028.0000       -1.1554260        3.2096400       -1.1554260        3.2096400
  8029.0000       -1.1541681        3.2090112       -1.1541681        3.2090112
  8030.0000       -1.1529119        3.2083826       -1.1529119        3.2083826
  8031.0000       -1.1516571        3.2077541       -1.1516571        3.2077541
  8032.0000       -1.1504039        3.2071259       -1.1504039        3.2071259
  8033.0000       -1.1491522        3.2064977       -1.1491522        3.2064977
  8034.0000       -1.1479020        3.2058698       -1.1479020        3.2058698
  8035.0000       -1.1466533        3.2052420       -1.1466533        3.2052420
  8036.0000       -1.1454061        3.2046144       -1.1454061        3.2046144
  8037.0000       -1.1441605        3.2039869       -1.1441605        3.2039869
  8038.0000       -1.1429163        3.2033596       -1.1429163        3.2033596
  8039.0000       -1.1416737        3.2027325       -1.1416737        3.2027325
  8040.0000       -1.1404326        3.2021056       -1.1404326        3.2021056
  8041.0000       -1.1391929        3.2014788       -1.1391929        3.2014788
  8042.0000       -1.1379548        3.2008522       -1.1379548        3.2008522
  8043.0000       -1.1367181        3.2002258       -1.1367181        3.2002258
  8044.0000       -1.1354830        3.1995995       -1.1354830        3.1995995
  8045.0000       -1.1342493        3.1989734       -1.1342493        3.1989734
  8046.0000       -1.1330171        3.1983475       -1.1330171        3.1983475
  8047.0000       -1.1317863        3.1977217       -1.1317863        3.1977217
  8048.0000       -1.1305571        3.1970961       -1.1305571        3.1970961
  8049.0000       -1.1293293        3.1964707       -1.1293293        3.1964707
  8050.0000       -1.1281030        3.1958454       -1.1281030        3.1958454
  8051.0000       -1.1268782        3.1952203       -1.1268782        3.1952203
  8052.0000       -1.1256548        3.1945954       -1.1256548        3.1945954
  8053.0000       -1.1244329        3.1939707       -1.1244329        3.1939707
  8054.0000       -1.1232125        3.1933461       -1.1232125        3.1933461
  8055.0000       -1.1219935        3.1927216       -1.1219935        3.1927216
  8056.0000       -1.1207760        3.1920974       -1.1207760        3.1920974
  8057.0000       -1.1195599        3.1914733       -1.1195599        3.1914733
  8058.0000       -1.1183452        3.1908494       -1.1183452        3.1908494
  8059.0000       -1.1171320        3.1902256       -1.1171320        3.1902256
  8060.0000       -1.1159203        3.1896020       -1.1159203        3.1896020
  8061.0000       -1.1147100        3.1889786       -1.1147100        3.1889786
  8062.0000       -1.1135011        3.1883554       -1.1135011        3.1883554
  8063.0000       -1.1122937        3.1877323       -1.1122937        3.1877323
  8064.0000       -1.1110876        3.1871094       -1.1110876        3.1871094
  8065.0000       -1.1098831        3.1864866       -1.1098831        3.1864866
  8066.0000       -1.1086799        3.1858641       -1.1086799        3.1858641
  8067.0000       -1.1074782        3.1852416       -1.1074782        3.1852416
  8068.0000       -1.1062778        3.1846194       -1.1062778        3.1846194
  8069.0000       -1.1050789        3.1839973       -1.1050789        3.1839973
  8070.0000       -1.1038814        3.1833754       -1.1038814        3.1833754
  8071.0000       -1.1026854        3.1827537       -1.1026854        3.1827537
  8072.0000       -1.1014907        3.1821321       -1.1014907        3.1821321
  8073.0000       -1.1002974        3.1815107       -1.1002974        3.1815107
  8074.0000       -1.0991056        3.1808894       -1.0991056        3.1808894
  8075.0000       -1.0979151        3.1802683       -1.0979151        3.1802683
  8076.0000       -1.0967260        3.1796474       -1.0967260        3.1796474
  8077.0000       -1.0955384        3.1790267       -1.0955384        3.1790267
  8078.0000       -1.0943521        3.1784061       -1.0943521        3.1784061
  8079.0000       -1.0931672        3.1777857       -1.0931672        3.1777857
  8080.0000       -1.0919837        3.1771654       -1.0919837        3.1771654
  8081.0000       -1.0908016        3.1765453       -1.0908016        3.1765453
  8082.0000       -1.0896208        3.1759254       -1.0896208        3.1759254
  8083.0000       -1.0884415        3.1753057       -1.0884415        3.1753057
  8084.0000       -1.0872635        3.1746861       -1.0872635        3.1746861
  8085.0000       -1.0860869        3.1740667       -1.0860869        3.1740667
  8086.0000       -1.0849116        3.1734474       -1.0849116        3.1734474
  8087.0000       -1.0837378        3.1728283       -1.0837378        3.1728283
  8088.0000       -1.0825652        3.1722094       -1.0825652        3.1722094
  8089.0000       -1.0813941        3.1715907       -1.0813941        3.1715907
  8090.0000       -1.0802243        3.1709721       -1.0802243        3.1709721
  8091.0000       -1.0790559        3.1703536       -1.0790559        3.1703536
  8092.0000       -1.0778888        3.1697354       -1.0778888        3.1697354
  8093.0000       -1.0767231        3.1691173       -1.0767231        3.1691173
  8094.0000       -1.0755587        3.1684994       -1.0755587        3.1684994
  8095.0000       -1.0743957        3.1678816       -1.0743957        3.1678816
  8096.0000       -1.0732340        3.1672640       -1.0732340        3.1672640
  8097.0000       -1.0720737        3.1666466       -1.0720737        3.1666466
  8098.0000       -1.0709147        3.1660293       -1.0709147        3.1660293
  8099.0000       -1.0697570        3.1654122       -1.0697570        3.1654122
  8100.0000       -1.0686007        3.1647953       -1.0686007        3.1647953
  8101.0000       -1.0674457        3.1641785       -1.0674457        3.1641785
  8102.0000       -1.0662920        3.1635619       -1.0662920        3.1635619
  8103.0000       -1.0651397        3.1629454       -1.0651397        3.1629454
  8104.0000       -1.0639887        3.1623292       -1.0639887        3.1623292
  8105.0000       -1.0628390        3.1617130       -1.0628390        3.1617130
  8106.0000       -1.0616906        3.1610971       -1.0616906        3.1610971
  8107.0000       -1.0605435        3.1604813       -1.0605435        3.1604813
  8108.0000       -1.0593978        3.1598657       -1.0593978        3.1598657
  8109.0000       -1.0582534        3.1592502       -1.0582534        3.1592502
  8110.0000       -1.0571102        3.1586350       -1.0571102        3.1586350
  8111.0000       -1.0559684        3.1580198       -1.0559684        3.1580198
  8112.0000       -1.0548279        3.1574049       -1.0548279        3.1574049
  8113.0000       -1.0536887        3.1567901       -1.0536887        3.1567901
  8114.0000       -1.0525508        3.1561754       -1.0525508        3.1561754
  8115.0000       -1.0514142        3.1555610       -1.0514142        3.1555610
  8116.0000       -1.0502788        3.1549467       -1.0502788        3.1549467
  8117.0000       -1.0491448        3.1543325       -1.0491448        3.1543325
  8118.0000       -1.0480121        3.1537186       -1.0480121        3.1537186
  8119.0000       -1.0468806        3.1531047       -1.0468806        3.1531047
  8120.0000       -1.0457505        3.1524911       -1.0457505        3.1524911
  8121.0000       -1.0446216        3.1518776       -1.0446216        3.1518776
  8122.0000       -1.0434940        3.1512643       -1.0434940        3.1512643
  8123.0000       -1.0423677        3.1506511       -1.0423677        3.1506511
  8124.0000       -1.0412426        3.1500381       -1.0412426        3.1500381
  8125.0000       -1.0401188        3.1494253       -1.0401188        3.1494253
  8126.0000       -1.0389963        3.1488126       -1.0389963        3.1488126
  8127.0000       -1.0378751        3.1482001       -1.0378751        3.1482001
  8128.0000       -1.0367551        3.1475878       -1.0367551        3.1475878
  8129.0000       -1.0356364        3.1469756       -1.0356364        3.1469756
  8130.0000       -1.0345190        3.1463636       -1.0345190        3.1463636
  8131.0000       -1.0334028        3.1457518       -1.0334028        3.1457518
  8132.0000       -1.0322879        3.1451401       -1.0322879        3.1451401
  8133.0000       -1.0311742        3.1445286       -1.0311742        3.1445286
  8134.0000       -1.0300618        3.1439172       -1.0300618        3.1439172
  8135.0000       -1.0289506        3.1433060       -1.0289506        3.1433060
  8136.0000       -1.0278407        3.1426950       -1.0278407        3.1426950
  8137.0000       -1.0267320        3.1420841       -1.0267320        3.1420841
  8138.0000       -1.0256245        3.1414734       -1.0256245        3.1414734
  8139.0000       -1.0245184        3.1408628       -1.0245184        3.1408628
  8140.0000       -1.0234134        3.1402525       -1.0234134        3.1402525
  8141.0000       -1.0223097        3.1396422       -1.0223097        3.1396422
  8142.0000       -1.0212072        3.1390322       -1.0212072        3.1390322
  8143.0000       -1.0201059        3.1384223       -1.0201059        3.1384223
  8144.0000       -1.0190059        3.1378126       -1.0190059        3.1378126
  8145.0000       -1.0179071        3.1372030       -1.0179071        3.1372030
  8146.0000       -1.0168095        3.1365936       -1.0168095        3.1365936
  8147.0000       -1.0157132        3.1359843       -1.0157132        3.1359843
  8148.0000       -1.0146181        3.1353753       -1.0146181        3.1353753
  8149.0000       -1.0135242        3.1347663       -1.0135242        3.1347663
  8150.0000       -1.0124315        3.1341576       -1.0124315        3.1341576
  8151.0000       -1.0113400        3.1335490       -1.0113400        3.1335490
  8152.0000       -1.0102497        3.1329406       -1.0102497        3.1329406
  8153.0000       -1.0091607        3.1323323       -1.0091607        3.1323323
  8154.0000       -1.0080728        3.1317242       -1.0080728        3.1317242
  8155.0000       -1.0069862        3.1311162       -1.0069862        3.1311162
  8156.0000       -1.0059007        3.1305085       -1.0059007        3.1305085
  8157.0000       -1.0048165        3.1299008       -1.0048165        3.1299008
  8158.0000       -1.0037334        3.1292934       -1.0037334        3.1292934
  8159.0000       -1.0026516        3.1286861       -1.0026516        3.1286861
  8160.0000       -1.0015710        3.1280789       -1.0015710        3.1280789
  8161.0000       -1.0004915        3.1274720       -1.0004915        3.1274720
  8162.0000      -0.99941323        3.1268651      -0.99941323        3.1268651
  8163.0000      -0.99833615        3.1262585      -0.99833615        3.1262585
  8164.0000      -0.99726026        3.1256520      -0.99726026        3.1256520
  8165.0000      -0.99618555        3.1250457      -0.99618555        3.1250457
  8166.0000      -0.99511202        3.1244395      -0.99511202        3.1244395
  8167.0000      -0.99403968        3.1238335      -0.99403968        3.1238335
  8168.0000      -0.99296851        3.1232276      -0.99296851        3.1232276
  8169.0000      -0.99189851        3.1226220      -0.99189851        3.1226220
  8170.0000      -0.99082969        3.1220164      -0.99082969        3.1220164
  8171.0000      -0.98976205        3.1214111      -0.98976205        3.1214111
  8172.0000      -0.98869557        3.1208059      -0.98869557        3.1208059
  8173.0000      -0.98763026        3.1202008      -0.98763026        3.1202008
  8174.0000      -0.98656611        3.1195959      -0.98656611        3.1195959
  8175.0000      -0.98550313        3.1189912      -0.98550313        3.1189912
  8176.0000      -0.98444131        3.1183867      -0.98444131        3.1183867
  8177.0000      -0.98338064        3.1177823      -0.98338064        3.1177823
  8178.0000      -0.98232114        3.1171780      -0.98232114        3.1171780
  8179.0000      -0.98126279        3.1165740      -0.98126279        3.1165740
  8180.0000      -0.98020559        3.1159700      -0.98020559        3.1159700
  8181.0000      -0.97914954        3.1153663      -0.97914954        3.1153663
  8182.0000      -0.97809465        3.1147627      -0.97809465        3.1147627
  8183.0000      -0.97704090        3.1141593      -0.97704090        3.1141593
  8184.0000      -0.97598829        3.1135560      -0.97598829        3.1135560
  8185.0000      -0.97493683        3.1129529      -0.97493683        3.1129529
  8186.0000      -0.97388651        3.1123499      -0.97388651        3.1123499
  8187.0000      -0.97283733        3.1117471      -0.97283733        3.1117471
  8188.0000      -0.97178928        3.1111445      -0.97178928        3.1111445
  8189.0000      -0.97074237        3.1105420      -0.97074237        3.1105420
  8190.0000      -0.96969659        3.1099397      -0.96969659        3.1099397
  8191.0000      -0.96865195        3.1093375      -0.96865195        3.1093375
  8192.0000      -0.96760843        3.1087355      -0.96760843        3.1087355
  8193.0000      -0.96656604        3.1081337      -0.96656604        3.1081337
  8194.0000      -0.96552478        3.1075320      -0.96552478        3.1075320
  8195.0000      -0.96448464        3.1069305      -0.96448464        3.1069305
  8196.0000      -0.96344562        3.1063292      -0.96344562        3.1063292
  8197.0000      -0.96240772        3.1057280      -0.96240772        3.1057280
  8198.0000      -0.96137093        3.1051269      -0.96137093        3.1051269
  8199.0000      -0.96033527        3.1045261      -0.96033527        3.1045261
  8200.0000      -0.95930071        3.1039253      -0.95930071        3.1039253
  8201.0000      -0.95826727        3.1033248      -0.95826727        3.1033248
  8202.0000      -0.95723494        3.1027244      -0.95723494        3.1027244
  8203.0000      -0.95620371        3.1021242      -0.95620371        3.1021242
  8204.0000      -0.95517360        3.1015241      -0.95517360        3.1015241
  8205.0000      -0.95414458        3.1009242      -0.95414458        3.1009242
  8206.0000      -0.95311667        3.1003244      -0.95311667        3.1003244
  8207.0000      -0.95208986        3.0997248      -0.95208986        3.0997248
  8208.0000      -0.95106414        3.0991253      -0.95106414        3.0991253
  8209.0000      -0.95003953        3.0985261      -0.95003953        3.0985261
  8210.0000      -0.94901601        3.0979269      -0.94901601        3.0979269
  8211.0000      -0.94799358        3.0973280      -0.94799358        3.0973280
  8212.0000      -0.94697224        3.0967292      -0.94697224        3.0967292
  8213.0000      -0.94595199        3.0961305      -0.94595199        3.0961305
  8214.0000      -0.94493283        3.0955320      -0.94493283        3.0955320
  8215.0000      -0.94391475        3.0949337      -0.94391475        3.0949337
  8216.0000      -0.94289776        3.0943355      -0.94289776        3.0943355
  8217.0000      -0.94188185        3.0937375      -0.94188185        3.0937375
  8218.0000      -0.94086702        3.0931397      -0.94086702        3.0931397
  8219.0000      -0.93985326        3.0925420      -0.93985326        3.0925420
  8220.0000      -0.93884059        3.0919444      -0.93884059        3.0919444
  8221.0000      -0.93782898        3.0913470      -0.93782898        3.0913470
  8222.0000      -0.93681845        3.0907498      -0.93681845        3.0907498
  8223.0000      -0.93580899        3.0901527      -0.93580899        3.0901527
  8224.0000      -0.93480060        3.0895558      -0.93480060        3.0895558
  8225.0000      -0.93379328        3.0889591      -0.93379328        3.0889591
  8226.0000      -0.93278702        3.0883625      -0.93278702        3.0883625
  8227.0000      -0.93178183        3.0877661      -0.93178183        3.0877661
  8228.0000      -0.93077770        3.0871698      -0.93077770        3.0871698
  8229.0000      -0.92977463        3.0865737      -0.92977463        3.0865737
  8230.0000      -0.92877261        3.0859777      -0.92877261        3.0859777
  8231.0000      -0.92777165        3.0853819      -0.92777165        3.0853819
  8232.0000      -0.92677175        3.0847863      -0.92677175        3.0847863
  8233.0000      -0.92577290        3.0841908      -0.92577290        3.0841908
  8234.0000      -0.92477510        3.0835955      -0.92477510        3.0835955
  8235.0000      -0.92377835        3.0830003      -0.92377835        3.0830003
  8236.0000      -0.92278265        3.0824053      -0.92278265        3.0824053
  8237.0000      -0.92178800        3.0818104      -0.92178800        3.0818104
  8238.0000      -0.92079439        3.0812157      -0.92079439        3.0812157
  8239.0000      -0.91980182        3.0806212      -0.91980182        3.0806212
  8240.0000      -0.91881029        3.0800268      -0.91881029        3.0800268
  8241.0000      -0.91781980        3.0794326      -0.91781980        3.0794326
  8242.0000      -0.91683035        3.0788385      -0.91683035        3.0788385
  8243.0000      -0.91584193        3.0782446      -0.91584193        3.0782446
  8244.0000      -0.91485455        3.0776508      -0.91485455        3.0776508
  8245.0000      -0.91386820        3.0770573      -0.91386820        3.0770573
  8246.0000      -0.91288288        3.0764638      -0.91288288        3.0764638
  8247.0000      -0.91189859        3.0758705      -0.91189859        3.0758705
  8248.0000      -0.91091532        3.0752774      -0.91091532        3.0752774
  8249.0000      -0.90993309        3.0746844      -0.90993309        3.0746844
  8250.0000      -0.90895187        3.0740916      -0.90895187        3.0740916
  8251.0000      -0.90797168        3.0734990      -0.90797168        3.0734990
  8252.0000      -0.90699250        3.0729065      -0.90699250        3.0729065
  8253.0000      -0.90601435        3.0723141      -0.90601435        3.0723141
  8254.0000      -0.90503721        3.0717219      -0.90503721        3.0717219
  8255.0000      -0.90406109        3.0711299      -0.90406109        3.0711299
  8256.0000      -0.90308598        3.0705380      -0.90308598        3.0705380
  8257.0000      -0.90211189        3.0699463      -0.90211189        3.0699463
  8258.0000      -0.90113880        3.0693547      -0.90113880        3.0693547
  8259.0000      -0.90016672        3.0687633      -0.90016672        3.0687633
  8260.0000      -0.89919565        3.0681721      -0.89919565        3.0681721
  8261.0000      -0.89822559        3.0675810      -0.89822559        3.0675810
  8262.0000      -0.89725652        3.0669901      -0.89725652        3.0669901
  8263.0000      -0.89628846        3.0663993      -0.89628846        3.0663993
  8264.0000      -0.89532140        3.0658087      -0.89532140        3.0658087
  8265.0000      -0.89435534        3.0652182      -0.89435534        3.0652182
  8266.0000      -0.89339028        3.0646279      -0.89339028        3.0646279
  8267.0000      -0.89242621        3.0640377      -0.89242621        3.0640377
  8268.0000      -0.89146314        3.0634477      -0.89146314        3.0634477
  8269.0000      -0.89050106        3.0628579      -0.89050106        3.0628579
  8270.0000      -0.88953997        3.0622682      -0.88953997        3.0622682
  8271.0000      -0.88857986        3.0616787      -0.88857986        3.0616787
  8272.0000      -0.88762075        3.0610893      -0.88762075        3.0610893
