# diffkk: no title lines specified
#------------------------
#   energy    f1        f2        f1_cl     f2_cl
  10027.104       -1.2499496        3.2131401       -1.2379158        3.2229008
  10028.104       -1.2490212        3.2124605       -1.2368356        3.2223915
  10029.104       -1.2477744        3.2119854       -1.2357565        3.2218822
  10030.104       -1.2469136        3.2112783       -1.2346786        3.2213731
  10031.104       -1.2457218        3.2107462       -1.2336017        3.2208641
  10032.104       -1.2448904        3.2099629       -1.2325261        3.2203552
  10033.104       -1.2436996        3.2093464       -1.2314515        3.2198465
  10034.104       -1.2428401        3.2084806       -1.2303781        3.2193378
  10035.104       -1.2415924        3.2077916       -1.2293058        3.2188293
  10036.104       -1.2406504        3.2068782       -1.2282346        3.2183209
  10037.104       -1.2393122        3.2061764       -1.2271646        3.2178126
  10038.104       -1.2382892        3.2052804       -1.2260956        3.2173044
  10039.104       -1.2368871        3.2046137       -1.2250278        3.2167964
  10040.104       -1.2358181        3.2037628       -1.2239611        3.2162885
  10041.104       -1.2343881        3.2031440       -1.2228956        3.2157807
  10042.104       -1.2333082        3.2023377       -1.2218311        3.2152730
  10043.104       -1.2318795        3.2017516       -1.2207677        3.2147654
  10044.104       -1.2308029        3.2009654       -1.2197055        3.2142580
  10045.104       -1.2293742        3.2003907       -1.2186444        3.2137506
  10046.104       -1.2282930        3.1996120       -1.2175843        3.2132434
  10047.104       -1.2268553        3.1990419       -1.2165254        3.2127363
  10048.104       -1.2257601        3.1982677       -1.2154676        3.2122294
  10049.104       -1.2243043        3.1977023       -1.2144108        3.2117225
  10050.104       -1.2231859        3.1969352       -1.2133552        3.2112158
  10051.104       -1.2217027        3.1963799       -1.2123006        3.2107092
  10052.104       -1.2205521        3.1956277       -1.2112472        3.2102027
  10053.104       -1.2190325        3.1950933       -1.2101948        3.2096963
  10054.104       -1.2178408        3.1943717       -1.2091436        3.2091900
  10055.104       -1.2162772        3.1938825       -1.2080934        3.2086839
  10056.104       -1.2150469        3.1932271       -1.2070443        3.2081779
  10057.104       -1.2134626        3.1928204       -1.2059963        3.2076720
  10058.104       -1.2122339        3.1922555       -1.2049493        3.2071662
  10059.104       -1.2106753        3.1919389       -1.2039035        3.2066605
  10060.104       -1.2094959        3.1914577       -1.2028587        3.2061550
  10061.104       -1.2080102        3.1912080       -1.2018150        3.2056496
  10062.104       -1.2069188        3.1907657       -1.2007724        3.2051443
  10063.104       -1.2055192        3.1905227       -1.1997309        3.2046391
  10064.104       -1.2044992        3.1900648       -1.1986904        3.2041340
  10065.104       -1.2031537        3.1897932       -1.1976510        3.2036291
  10066.104       -1.2021695        3.1893011       -1.1966126        3.2031242
  10067.104       -1.2008422        3.1889952       -1.1955753        3.2026195
  10068.104       -1.1998602        3.1884775       -1.1945391        3.2021149
  10069.104       -1.1985279        3.1881599       -1.1935040        3.2016104
  10070.104       -1.1975427        3.1876431       -1.1924699        3.2011061
  10071.104       -1.1962134        3.1873328       -1.1914368        3.2006019
  10072.104       -1.1952374        3.1868263       -1.1904048        3.2000977
  10073.104       -1.1939238        3.1865256       -1.1893739        3.1995937
  10074.104       -1.1929694        3.1860254       -1.1883440        3.1990898
  10075.104       -1.1916809        3.1857230       -1.1873152        3.1985861
  10076.104       -1.1907489        3.1852132       -1.1862874        3.1980824
  10077.104       -1.1894769        3.1848954       -1.1852607        3.1975789
  10078.104       -1.1885543        3.1843688       -1.1842350        3.1970755
  10079.104       -1.1872851        3.1840340       -1.1832104        3.1965722
  10080.104       -1.1863581        3.1834929       -1.1821868        3.1960690
  10081.104       -1.1850786        3.1831485       -1.1811642        3.1955660
  10082.104       -1.1841378        3.1826057       -1.1801427        3.1950630
  10083.104       -1.1828445        3.1822662       -1.1791222        3.1945602
  10084.104       -1.1818905        3.1817345       -1.1781027        3.1940575
  10085.104       -1.1805852        3.1814115       -1.1770843        3.1935549
  10086.104       -1.1796200        3.1809033       -1.1760669        3.1930525
  10087.104       -1.1783054        3.1806125       -1.1750505        3.1925501
  10088.104       -1.1773374        3.1801506       -1.1740352        3.1920479
  10089.104       -1.1760375        3.1799178       -1.1730209        3.1915458
  10090.104       -1.1751076        3.1795174       -1.1720076        3.1910438
  10091.104       -1.1738708        3.1793401       -1.1709953        3.1905419
  10092.104       -1.1730289        3.1789815       -1.1699841        3.1900401
  10093.104       -1.1719056        3.1788206       -1.1689738        3.1895385
  10094.104       -1.1711955        3.1784347       -1.1679646        3.1890370
  10095.104       -1.1701947        3.1781871       -1.1669564        3.1885356
  10096.104       -1.1695651        3.1776690       -1.1659492        3.1880343
  10097.104       -1.1685910        3.1772678       -1.1649431        3.1875331
  10098.104       -1.1679318        3.1765954       -1.1639379        3.1870321
  10099.104       -1.1668722        3.1760562       -1.1629338        3.1865311
  10100.104       -1.1660730        3.1752879       -1.1619306        3.1860303
  10101.104       -1.1648438        3.1747252       -1.1609285        3.1855296
  10102.104       -1.1638906        3.1740101       -1.1599273        3.1850290
  10103.104       -1.1625524        3.1735506       -1.1589272        3.1845286
  10104.104       -1.1615414        3.1729642       -1.1579280        3.1840282
  10105.104       -1.1601977        3.1726402       -1.1569299        3.1835280
  10106.104       -1.1592327        3.1721802       -1.1559327        3.1830279
  10107.104       -1.1579820        3.1719492       -1.1549366        3.1825279
  10108.104       -1.1571310        3.1715302       -1.1539414        3.1820280
  10109.104       -1.1559857        3.1712937       -1.1529473        3.1815282
  10110.104       -1.1552193        3.1708407       -1.1519541        3.1810286
  10111.104       -1.1541363        3.1705533       -1.1509619        3.1805290
  10112.104       -1.1534096        3.1700413       -1.1499707        3.1800296
  10113.104       -1.1523441        3.1696939       -1.1489805        3.1795303
  10114.104       -1.1516163        3.1691308       -1.1479912        3.1790311
  10115.104       -1.1505409        3.1687446       -1.1470030        3.1785321
  10116.104       -1.1498010        3.1681529       -1.1460157        3.1780331
  10117.104       -1.1487137        3.1677436       -1.1450294        3.1775343
  10118.104       -1.1479618        3.1671333       -1.1440441        3.1770356
  10119.104       -1.1468630        3.1667080       -1.1430597        3.1765370
  10120.104       -1.1460994        3.1660841       -1.1420764        3.1760385
  10121.104       -1.1449887        3.1656462       -1.1410940        3.1755402
  10122.104       -1.1442118        3.1650116       -1.1401125        3.1750419
  10123.104       -1.1430865        3.1645648       -1.1391321        3.1745438
  10124.104       -1.1422933        3.1639243       -1.1381526        3.1740458
  10125.104       -1.1411503        3.1634745       -1.1371741        3.1735479
  10126.104       -1.1403376        3.1628364       -1.1361965        3.1730501
  10127.104       -1.1391755        3.1623963       -1.1352199        3.1725524
  10128.104       -1.1383483        3.1617769       -1.1342442        3.1720549
  10129.104       -1.1371814        3.1613607       -1.1332696        3.1715575
  10130.104       -1.1363602        3.1607667       -1.1322958        3.1710601
  10131.104       -1.1352106        3.1603730       -1.1313231        3.1705629
  10132.104       -1.1344177        3.1597957       -1.1303512        3.1700659
  10133.104       -1.1333072        3.1594057       -1.1293804        3.1695689
  10134.104       -1.1325566        3.1588120       -1.1284105        3.1690721
  10135.104       -1.1314795        3.1583851       -1.1274415        3.1685753
  10136.104       -1.1307451        3.1577427       -1.1264735        3.1680787
  10137.104       -1.1296656        3.1572623       -1.1255064        3.1675822
  10138.104       -1.1289096        3.1565686       -1.1245403        3.1670858
  10139.104       -1.1277899        3.1560443       -1.1235751        3.1665895
  10140.104       -1.1269768        3.1553241       -1.1226109        3.1660934
  10141.104       -1.1257948        3.1547980       -1.1216476        3.1655974
  10142.104       -1.1249268        3.1540980       -1.1206852        3.1651014
  10143.104       -1.1237028        3.1536052       -1.1197238        3.1646056
  10144.104       -1.1228065        3.1529466       -1.1187633        3.1641099
  10145.104       -1.1215681        3.1524980       -1.1178038        3.1636144
  10146.104       -1.1206708        3.1518831       -1.1168451        3.1631189
  10147.104       -1.1194434        3.1514719       -1.1158875        3.1626236
  10148.104       -1.1185632        3.1508856       -1.1149307        3.1621283
  10149.104       -1.1173549        3.1504952       -1.1139749        3.1616332
  10150.104       -1.1164939        3.1499251       -1.1130200        3.1611382
  10151.104       -1.1153052        3.1495463       -1.1120660        3.1606434
  10152.104       -1.1144639        3.1489846       -1.1111129        3.1601486
  10153.104       -1.1132951        3.1486101       -1.1101608        3.1596539
  10154.104       -1.1124727        3.1480487       -1.1092096        3.1591594
  10155.104       -1.1113208        3.1476705       -1.1082593        3.1586650
  10156.104       -1.1105117        3.1471031       -1.1073099        3.1581707
  10157.104       -1.1093697        3.1467173       -1.1063615        3.1576765
  10158.104       -1.1085669        3.1461424       -1.1054139        3.1571824
  10159.104       -1.1074278        3.1457496       -1.1044673        3.1566885
  10160.104       -1.1066244        3.1451708       -1.1035216        3.1561946
  10161.104       -1.1054838        3.1447780       -1.1025768        3.1557009
  10162.104       -1.1046802        3.1442036       -1.1016329        3.1552073
  10163.104       -1.1035427        3.1438172       -1.1006899        3.1547138
  10164.104       -1.1027452        3.1432502       -1.0997478        3.1542204
  10165.104       -1.1016171        3.1428705       -1.0988066        3.1537272
  10166.104       -1.1008321        3.1423096       -1.0978663        3.1532340
  10167.104       -1.0997196        3.1419333       -1.0969270        3.1527410
  10168.104       -1.0989519        3.1413727       -1.0959885        3.1522481
  10169.104       -1.0978577        3.1409929       -1.0950509        3.1517552
  10170.104       -1.0971086        3.1404262       -1.0941142        3.1512626
  10171.104       -1.0960337        3.1400364       -1.0931785        3.1507700
  10172.104       -1.0953042        3.1394557       -1.0922436        3.1502775
  10173.104       -1.0942495        3.1390455       -1.0913096        3.1497852
  10174.104       -1.0935373        3.1384354       -1.0903765        3.1492929
  10175.104       -1.0924913        3.1379860       -1.0894443        3.1488008
  10176.104       -1.0917736        3.1373324       -1.0885130        3.1483088
  10177.104       -1.0907070        3.1368400       -1.0875825        3.1478169
  10178.104       -1.0899531        3.1361497       -1.0866530        3.1473252
  10179.104       -1.0888352        3.1356317       -1.0857243        3.1468335
  10180.104       -1.0880156        3.1349371       -1.0847965        3.1463420
  10181.104       -1.0868302        3.1344467       -1.0838696        3.1458505
  10182.104       -1.0859608        3.1338105       -1.0829436        3.1453592
  10183.104       -1.0847549        3.1333949       -1.0820185        3.1448680
  10184.104       -1.0838961        3.1328381       -1.0810942        3.1443769
  10185.104       -1.0827326        3.1324957       -1.0801708        3.1438860
  10186.104       -1.0819477        3.1319955       -1.0792483        3.1433951
  10187.104       -1.0808859        3.1316750       -1.0783267        3.1429044
  10188.104       -1.0802083        3.1311457       -1.0774059        3.1424137
  10189.104       -1.0792301        3.1307507       -1.0764860        3.1419232
  10190.104       -1.0785988        3.1301221       -1.0755670        3.1414328
  10191.104       -1.0776278        3.1296179       -1.0746489        3.1409425
  10192.104       -1.0769642        3.1288830       -1.0737316        3.1404524
  10193.104       -1.0759218        3.1282878       -1.0728152        3.1399623
  10194.104       -1.0751532        3.1274979       -1.0718996        3.1394724
  10195.104       -1.0739966        3.1268971       -1.0709849        3.1389825
  10196.104       -1.0731302        3.1261433       -1.0700711        3.1384928
  10197.104       -1.0719017        3.1256029       -1.0691581        3.1380032
  10198.104       -1.0709903        3.1249231       -1.0682460        3.1375137
  10199.104       -1.0697440        3.1244614       -1.0673348        3.1370244
  10200.104       -1.0688417        3.1238569       -1.0664244        3.1365351
  10201.104       -1.0676279        3.1234556       -1.0655148        3.1360459
  10202.104       -1.0667694        3.1228910       -1.0646061        3.1355569
  10203.104       -1.0656012        3.1225114       -1.0636983        3.1350680
  10204.104       -1.0647865        3.1219562       -1.0627913        3.1345792
  10205.104       -1.0636603        3.1215755       -1.0618852        3.1340905
  10206.104       -1.0628858        3.1210099       -1.0609799        3.1336019
  10207.104       -1.0617977        3.1206075       -1.0600755        3.1331135
  10208.104       -1.0610555        3.1200066       -1.0591719        3.1326251
  10209.104       -1.0599865        3.1195550       -1.0582691        3.1321369
  10210.104       -1.0592439        3.1188982       -1.0573672        3.1316487
  10211.104       -1.0581541        3.1183904       -1.0564662        3.1311607
  10212.104       -1.0573695        3.1176839       -1.0555659        3.1306728
  10213.104       -1.0562172        3.1171386       -1.0546666        3.1301851
  10214.104       -1.0553499        3.1164184       -1.0537680        3.1296974
  10215.104       -1.0541070        3.1158968       -1.0528703        3.1292098
  10216.104       -1.0531642        3.1152393       -1.0519734        3.1287224
  10217.104       -1.0518760        3.1148043       -1.0510774        3.1282351
  10218.104       -1.0509213        3.1142436       -1.0501822        3.1277478
  10219.104       -1.0496552        3.1139042       -1.0492878        3.1272607
  10220.104       -1.0487562        3.1134282       -1.0483943        3.1267737
  10221.104       -1.0475781        3.1131457       -1.0475016        3.1262869
  10222.104       -1.0467816        3.1126818       -1.0466097        3.1258001
  10223.104       -1.0456933        3.1123673       -1.0457186        3.1253135
  10224.104       -1.0449587        3.1118442       -1.0448284        3.1248269
  10225.104       -1.0439017        3.1114571       -1.0439390        3.1243405
  10226.104       -1.0431672        3.1108592       -1.0430504        3.1238542
  10227.104       -1.0420796        3.1104042       -1.0421626        3.1233680
  10228.104       -1.0412855        3.1097601       -1.0412757        3.1228819
  10229.104       -1.0401247        3.1092945       -1.0403895        3.1223959
  10230.104       -1.0392658        3.1086740       -1.0395042        3.1219101
  10231.104       -1.0380593        3.1082528       -1.0386197        3.1214243
  10232.104       -1.0371754        3.1076881       -1.0377361        3.1209387
  10233.104       -1.0359654        3.1073258       -1.0368532        3.1204531
  10234.104       -1.0350990        3.1068174       -1.0359712        3.1199677
  10235.104       -1.0339263        3.1064987       -1.0350899        3.1194824
  10236.104       -1.0331071        3.1060128       -1.0342095        3.1189973
  10237.104       -1.0319786        3.1056963       -1.0333299        3.1185122
  10238.104       -1.0311938        3.1052003       -1.0324511        3.1180272
  10239.104       -1.0300891        3.1048668       -1.0315731        3.1175424
  10240.104       -1.0293171        3.1043520       -1.0306959        3.1170576
  10241.104       -1.0282146        3.1040011       -1.0298195        3.1165730
  10242.104       -1.0274351        3.1034767       -1.0289439        3.1160885
  10243.104       -1.0263226        3.1031284       -1.0280691        3.1156041
  10244.104       -1.0255386        3.1026173       -1.0271951        3.1151198
  10245.104       -1.0244306        3.1022868       -1.0263219        3.1146357
  10246.104       -1.0236606        3.1017944       -1.0254496        3.1141516
  10247.104       -1.0225762        3.1014794       -1.0245780        3.1136676
  10248.104       -1.0218391        3.1009963       -1.0237072        3.1131838
  10249.104       -1.0207954        3.1006768       -1.0228372        3.1127001
  10250.104       -1.0200972        3.1001709       -1.0219680        3.1122165
  10251.104       -1.0190809        3.0998137       -1.0210996        3.1117330
  10252.104       -1.0183942        3.0992632       -1.0202319        3.1112496
  10253.104       -1.0173730        3.0988599       -1.0193651        3.1107663
  10254.104       -1.0166650        3.0982674       -1.0184991        3.1102831
  10255.104       -1.0156064        3.0978312       -1.0176338        3.1098001
  10256.104       -1.0148472        3.0972250       -1.0167694        3.1093172
  10257.104       -1.0137364        3.0968009       -1.0159057        3.1088343
  10258.104       -1.0129379        3.0962286       -1.0150428        3.1083516
  10259.104       -1.0118064        3.0958497       -1.0141807        3.1078690
  10260.104       -1.0110064        3.0953268       -1.0133193        3.1073865
  10261.104       -1.0098930        3.0949948       -1.0124588        3.1069041
  10262.104       -1.0091303        3.0945103       -1.0115990        3.1064219
  10263.104       -1.0080707        3.0941972       -1.0107400        3.1059397
  10264.104       -1.0073651        3.0937044       -1.0098818        3.1054577
  10265.104       -1.0063507        3.0933593       -1.0090244        3.1049757
  10266.104       -1.0056720        3.0928218       -1.0081677        3.1044939
  10267.104       -1.0046658        3.0924265       -1.0073118        3.1040122
  10268.104       -1.0039762        3.0918397       -1.0064567        3.1035306
  10269.104       -1.0029402        3.0914013       -1.0056024        3.1030491
  10270.104       -1.0022037        3.0907875       -1.0047488        3.1025677
  10271.104       -1.0011148        3.0903455       -1.0038960        3.1020865
  10272.104       -1.0003320        3.0897489       -1.0030440        3.1016053
  10273.104      -0.99920849        3.0893365       -1.0021927        3.1011243
  10274.104      -0.99840312        3.0887772       -1.0013422        3.1006433
  10275.104      -0.99726968        3.0884053       -1.0004925        3.1001625
  10276.104      -0.99646679        3.0878871      -0.99964349        3.0996818
  10277.104      -0.99534772        3.0875519      -0.99879528        3.0992012
  10278.104      -0.99456736        3.0870631      -0.99794784        3.0987207
  10279.104      -0.99347511        3.0867492      -0.99710115        3.0982403
  10280.104      -0.99272381        3.0862755      -0.99625522        3.0977601
  10281.104      -0.99166281        3.0859706      -0.99541006        3.0972799
  10282.104      -0.99094466        3.0855000      -0.99456565        3.0967999
  10283.104      -0.98991911        3.0851903      -0.99372199        3.0963199
  10284.104      -0.98923711        3.0847043      -0.99287909        3.0958401
  10285.104      -0.98824283        3.0843653      -0.99203695        3.0953604
  10286.104      -0.98757976        3.0838395      -0.99119555        3.0948808
  10287.104      -0.98658936        3.0834560      -0.99035491        3.0944013
  10288.104      -0.98591442        3.0828864      -0.98951502        3.0939219
  10289.104      -0.98489669        3.0824637      -0.98867588        3.0934427
  10290.104      -0.98417858        3.0818653      -0.98783749        3.0929635
  10291.104      -0.98310422        3.0814327      -0.98699985        3.0924845
  10292.104      -0.98232758        3.0808521      -0.98616295        3.0920055
  10293.104      -0.98120813        3.0804607      -0.98532680        3.0915267
  10294.104      -0.98040603        3.0799349      -0.98449139        3.0910480
  10295.104      -0.97928217        3.0796033      -0.98365672        3.0905694
  10296.104      -0.97849648        3.0791367      -0.98282280        3.0900909
  10297.104      -0.97741012        3.0788565      -0.98198962        3.0896125
  10298.104      -0.97668146        3.0784243      -0.98115718        3.0891343
  10299.104      -0.97566097        3.0781503      -0.98032548        3.0886561
  10300.104      -0.97498988        3.0776977      -0.97949451        3.0881780
  10301.104      -0.97401010        3.0773864      -0.97866428        3.0877001
  10302.104      -0.97336088        3.0768888      -0.97783479        3.0872223
  10303.104      -0.97238427        3.0765306      -0.97700603        3.0867446
  10304.104      -0.97171924        3.0759905      -0.97617801        3.0862670
  10305.104      -0.97070892        3.0756022      -0.97535072        3.0857895
  10306.104      -0.97000060        3.0750547      -0.97452416        3.0853121
  10307.104      -0.96895205        3.0746813      -0.97369833        3.0848348
  10308.104      -0.96821850        3.0741633      -0.97287323        3.0843576
  10309.104      -0.96715974        3.0738263      -0.97204886        3.0838806
  10310.104      -0.96643088        3.0733467      -0.97122522        3.0834036
  10311.104      -0.96539196        3.0730451      -0.97040230        3.0829268
  10312.104      -0.96469739        3.0725921      -0.96958011        3.0824500
  10313.104      -0.96370165        3.0723000      -0.96875865        3.0819734
  10314.104      -0.96304817        3.0718388      -0.96793790        3.0814969
  10315.104      -0.96208494        3.0715260      -0.96711788        3.0810205
  10316.104      -0.96145360        3.0710377      -0.96629858        3.0805442
  10317.104      -0.96050228        3.0706942      -0.96548000        3.0800681
  10318.104      -0.95987237        3.0701752      -0.96466214        3.0795920
  10319.104      -0.95891231        3.0698038      -0.96384500        3.0791160
  10320.104      -0.95826533        3.0692647      -0.96302858        3.0786402
  10321.104      -0.95728515        3.0688824      -0.96221287        3.0781644
  10322.104      -0.95661874        3.0683401      -0.96139787        3.0776888
  10323.104      -0.95562118        3.0679597      -0.96058359        3.0772133
  10324.104      -0.95493926        3.0674238      -0.95977003        3.0767379
  10325.104      -0.95392831        3.0670531      -0.95895717        3.0762626
  10326.104      -0.95323493        3.0665308      -0.95814503        3.0757874
  10327.104      -0.95221549        3.0661778      -0.95733360        3.0753123
  10328.104      -0.95151853        3.0656778      -0.95652288        3.0748373
  10329.104      -0.95050264        3.0653493      -0.95571286        3.0743625
  10330.104      -0.94981674        3.0648743      -0.95490355        3.0738877
  10331.104      -0.94881970        3.0645687      -0.95409495        3.0734131
  10332.104      -0.94816019        3.0641130      -0.95328706        3.0729385
  10333.104      -0.94719736        3.0638201      -0.95247986        3.0724641
  10334.104      -0.94657817        3.0633665      -0.95167338        3.0719898
  10335.104      -0.94565603        3.0630612      -0.95086759        3.0715156
  10336.104      -0.94507104        3.0625836      -0.95006250        3.0710415
  10337.104      -0.94417439        3.0622465      -0.94925812        3.0705675
  10338.104      -0.94360558        3.0617332      -0.94845443        3.0700936
  10339.104      -0.94271601        3.0613582      -0.94765145        3.0696198
  10340.104      -0.94214497        3.0608071      -0.94684916        3.0691462
  10341.104      -0.94124423        3.0603962      -0.94604756        3.0686726
  10342.104      -0.94065425        3.0598141      -0.94524667        3.0681992
  10343.104      -0.93972896        3.0593775      -0.94444646        3.0677259
  10344.104      -0.93910953        3.0587754      -0.94364695        3.0672526
  10345.104      -0.93815029        3.0583244      -0.94284814        3.0667795
  10346.104      -0.93749218        3.0577155      -0.94205001        3.0663065
  10347.104      -0.93648977        3.0572668      -0.94125257        3.0658336
  10348.104      -0.93578446        3.0566742      -0.94045583        3.0653608
  10349.104      -0.93473790        3.0562611      -0.93965977        3.0648881
  10350.104      -0.93400253        3.0557224      -0.93886440        3.0644156
  10351.104      -0.93294651        3.0553725      -0.93806972        3.0639431
  10352.104      -0.93222337        3.0548994      -0.93727573        3.0634707
  10353.104      -0.93120160        3.0546108      -0.93648242        3.0629985
  10354.104      -0.93053450        3.0541887      -0.93568979        3.0625264
  10355.104      -0.92959043        3.0539309      -0.93489785        3.0620543
  10356.104      -0.92901324        3.0535058      -0.93410658        3.0615824
  10357.104      -0.92815074        3.0532071      -0.93331600        3.0611106
  10358.104      -0.92763099        3.0527155      -0.93252610        3.0606389
  10359.104      -0.92679796        3.0523369      -0.93173688        3.0601673
  10360.104      -0.92627913        3.0517618      -0.93094834        3.0596958
  10361.104      -0.92541863        3.0513037      -0.93016048        3.0592244
  10362.104      -0.92484376        3.0506633      -0.92937329        3.0587532
  10363.104      -0.92390432        3.0501681      -0.92858677        3.0582820
  10364.104      -0.92324596        3.0495285      -0.92780094        3.0578109
  10365.104      -0.92223722        3.0490643      -0.92701577        3.0573400
  10366.104      -0.92152978        3.0484740      -0.92623128        3.0568692
  10367.104      -0.92049320        3.0480684      -0.92544746        3.0563984
  10368.104      -0.91977900        3.0475403      -0.92466431        3.0559278
  10369.104      -0.91875697        3.0471942      -0.92388183        3.0554573
  10370.104      -0.91807716        3.0467152      -0.92310002        3.0549869
  10371.104      -0.91710189        3.0463998      -0.92231888        3.0545166
  10372.104      -0.91647076        3.0459341      -0.92153841        3.0540464
  10373.104      -0.91554170        3.0456187      -0.92075860        3.0535763
  10374.104      -0.91495328        3.0451436      -0.91997946        3.0531063
  10375.104      -0.91406357        3.0448104      -0.91920098        3.0526365
  10376.104      -0.91351097        3.0443102      -0.91842317        3.0521667
  10377.104      -0.91265351        3.0439429      -0.91764602        3.0516971
  10378.104      -0.91212637        3.0433981      -0.91686953        3.0512275
  10379.104      -0.91128222        3.0429767      -0.91609371        3.0507581
  10380.104      -0.91075257        3.0423735      -0.91531854        3.0502888
  10381.104      -0.90988948        3.0418936      -0.91454403        3.0498196
  10382.104      -0.90932422        3.0412365      -0.91377018        3.0493504
  10383.104      -0.90840901        3.0407113      -0.91299699        3.0488814
  10384.104      -0.90777503        3.0400243      -0.91222445        3.0484125
  10385.104      -0.90678005        3.0394942      -0.91145258        3.0479438
  10386.104      -0.90606967        3.0388324      -0.91068135        3.0474751
  10387.104      -0.90501462        3.0383498      -0.90991078        3.0470065
  10388.104      -0.90426412        3.0377484      -0.90914086        3.0465380
  10389.104      -0.90318949        3.0373318      -0.90837160        3.0460697
  10390.104      -0.90243981        3.0367969      -0.90760298        3.0456014
  10391.104      -0.90138657        3.0364410      -0.90683502        3.0451333
  10392.104      -0.90067663        3.0359527      -0.90606770        3.0446652
  10393.104      -0.89967175        3.0356212      -0.90530104        3.0441973
  10394.104      -0.89900664        3.0351382      -0.90453502        3.0437295
  10395.104      -0.89803841        3.0347994      -0.90376965        3.0432618
  10396.104      -0.89740081        3.0343016      -0.90300493        3.0427942
  10397.104      -0.89645110        3.0339434      -0.90224085        3.0423267
  10398.104      -0.89582286        3.0334248      -0.90147741        3.0418593
  10399.104      -0.89487364        3.0330467      -0.90071462        3.0413920
  10400.104      -0.89423870        3.0325129      -0.89995247        3.0409248
  10401.104      -0.89327913        3.0321250      -0.89919097        3.0404577
  10402.104      -0.89263212        3.0315863      -0.89843010        3.0399908
  10403.104      -0.89165938        3.0311972      -0.89766987        3.0395239
  10404.104      -0.89099797        3.0306616      -0.89691029        3.0390572
  10405.104      -0.89000977        3.0302799      -0.89615134        3.0385905
  10406.104      -0.88933172        3.0297583      -0.89539303        3.0381240
  10407.104      -0.88832812        3.0294002      -0.89463535        3.0376576
  10408.104      -0.88764220        3.0289132      -0.89387832        3.0371912
  10409.104      -0.88664415        3.0285958      -0.89312191        3.0367250
  10410.104      -0.88597878        3.0281505      -0.89236614        3.0362589
  10411.104      -0.88501664        3.0278708      -0.89161101        3.0357929
  10412.104      -0.88440238        3.0274548      -0.89085651        3.0353270
  10413.104      -0.88350674        3.0271899      -0.89010263        3.0348612
  10414.104      -0.88297182        3.0267639      -0.88934939        3.0343955
  10415.104      -0.88215369        3.0264532      -0.88859678        3.0339300
  10416.104      -0.88167429        3.0259510      -0.88784480        3.0334645
  10417.104      -0.88088072        3.0255476      -0.88709345        3.0329991
  10418.104      -0.88039314        3.0249482      -0.88634272        3.0325339
  10419.104      -0.87955868        3.0244520      -0.88559263        3.0320687
  10420.104      -0.87899736        3.0237743      -0.88484315        3.0316037
  10421.104      -0.87805708        3.0232282      -0.88409430        3.0311388
  10422.104      -0.87737171        3.0225498      -0.88334608        3.0306739
  10423.104      -0.87631951        3.0220562      -0.88259848        3.0302092
  10424.104      -0.87555614        3.0214671      -0.88185150        3.0297446
  10425.104      -0.87446557        3.0210806      -0.88110515        3.0292801
  10426.104      -0.87370383        3.0206037      -0.88035941        3.0288157
  10427.104      -0.87265506        3.0203226      -0.87961430        3.0283514
  10428.104      -0.87197516        3.0199312      -0.87886980        3.0278872
  10429.104      -0.87104213        3.0196936      -0.87812592        3.0274231
  10430.104      -0.87048427        3.0192875      -0.87738266        3.0269591
  10431.104      -0.86964828        3.0189864      -0.87664002        3.0264952
  10432.104      -0.86915035        3.0184895      -0.87589799        3.0260315
  10433.104      -0.86833546        3.0180850      -0.87515658        3.0255678
  10434.104      -0.86781956        3.0174844      -0.87441579        3.0251042
  10435.104      -0.86694774        3.0169867      -0.87367560        3.0246408
  10436.104      -0.86633676        3.0163206      -0.87293603        3.0241774
  10437.104      -0.86534738        3.0158054      -0.87219708        3.0237142
  10438.104      -0.86462647        3.0151740      -0.87145873        3.0232511
  10439.104      -0.86355498        3.0147291      -0.87072099        3.0227880
  10440.104      -0.86278443        3.0141873      -0.86998387        3.0223251
  10441.104      -0.86169629        3.0138397      -0.86924735        3.0218623
  10442.104      -0.86094196        3.0133943      -0.86851144        3.0213996
  10443.104      -0.85990305        3.0131311      -0.86777614        3.0209370
  10444.104      -0.85922592        3.0127430      -0.86704144        3.0204745
  10445.104      -0.85827349        3.0124983      -0.86630735        3.0200121
  10446.104      -0.85767204        3.0120968      -0.86557387        3.0195498
  10447.104      -0.85677752        3.0118189      -0.86484098        3.0190876
  10448.104      -0.85621507        3.0113734      -0.86410871        3.0186256
  10449.104      -0.85534070        3.0110462      -0.86337703        3.0181636
  10450.104      -0.85477944        3.0105519      -0.86264596        3.0177017
  10451.104      -0.85388792        3.0101831      -0.86191549        3.0172400
  10452.104      -0.85329693        3.0096627      -0.86118562        3.0167783
  10453.104      -0.85237342        3.0092842      -0.86045634        3.0163168
  10454.104      -0.85175415        3.0087661      -0.85972767        3.0158553
  10455.104      -0.85080748        3.0083974      -0.85899959        3.0153940
  10456.104      -0.85017013        3.0078946      -0.85827212        3.0149327
  10457.104      -0.84921060        3.0075447      -0.85754524        3.0144716
  10458.104      -0.84856550        3.0070637      -0.85681895        3.0140106
  10459.104      -0.84760348        3.0067370      -0.85609326        3.0135497
  10460.104      -0.84696124        3.0062802      -0.85536816        3.0130889
  10461.104      -0.84600771        3.0059775      -0.85464366        3.0126281
  10462.104      -0.84537956        3.0055438      -0.85391975        3.0121675
